fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,wine_type
6.07379256139677,0.19364739369553277,0.32148366361847447,2.7722318061349824,0.04756709074409832,16.29301008753093,62.0002511113682,0.9952033882821377,3.238117525528942,0.576215739533986,10.599601262463418,4,white
8.028104499062174,0.6666479288544764,0.01046841487189848,1.0706889454332764,0.09262398731238987,9.910586200012848,63.591205650483595,0.9994616273819833,3.0357548161146464,0.8299372774108922,10.589817918389972,3,red
7.170492703560898,0.3442807988842973,0.13535683460549588,7.246585218882785,0.0545407298150036,28.079951132769985,135.98752164192425,0.9943223391809276,3.498003042829598,0.5186163434456286,9.529933395324878,3,white
8.378942131865454,0.61058904664585,0.41261004182913547,3.397629855432608,0.09304554846075806,5.828442065995904,45.80512386916952,0.9989600000944897,3.138001657356486,0.642402219639313,8.935235249526805,3,red
5.466761514919573,0.31006594488859673,0.2043271151890753,10.047418802751125,0.04226234956331289,72.75167122525538,324.6095947976726,0.9980253325585375,3.262295543500298,0.5968340254511759,10.407889184684725,3,white
7.49850532407151,0.08,0.37224469320091413,10.6592567846825,0.05399885402461618,34.998663300994835,96.589132678781,0.9971227540815594,3.2052538105969486,0.42607355378209083,9.139416967495256,3,white
8.714461213411038,0.7254415384890824,0.0,3.321004607129848,0.10016966042935913,12.745278197789267,91.92587193275702,0.9952730075324187,3.3253546493831423,0.5976548666521062,10.657467441983744,5,red
6.864315156573434,0.2314648689214429,0.2913627611910985,10.133618704341297,0.04975757588654365,11.03279800187822,41.199301213860885,0.9986914218000637,3.208521498807115,0.4500149731197944,11.452115591642974,4,white
10.6056080485704,0.32845941896729414,0.15927585505379943,3.1000340557758665,0.09506094876515764,1.9587137240934815,11.983801600577749,0.9969965600992307,3.188463886984874,0.507784627827435,11.266877441763256,5,red
5.478565283216218,0.40664270376268935,0.3173370207208693,4.596675501569068,0.07797473632792287,49.312540837719204,276.45478771884274,0.9964704259763062,3.000736874642056,0.39835484417914835,10.400134104716365,3,white
6.873330210521515,0.5254002672215399,0.17951803402651478,4.5059210500142655,0.07580681205293867,19.33285339027726,62.38519943676636,1.0019594386007218,3.040583110581801,0.549040336126991,9.502865460118004,3,red
6.796750639385476,0.2615754021145953,0.29651903741903635,7.060526044206496,0.032177433175609435,33.712338800835596,142.21946814651514,0.9935499326732941,3.1420249831115408,0.46286482956527464,10.014660381037066,4,white
6.338511715327589,0.19725027144536497,0.3041119550675341,2.985664560950924,0.01150900835302495,34.22938649978083,127.53524144199368,0.9977665630853222,3.0002145307502306,0.6125639877307245,10.272255904914225,4,white
8.609172633599442,0.6071869700595032,0.4783291544240679,4.460614929515902,0.10472324036005864,15.541482477330298,32.18004700235358,0.9994868578678217,2.9720035039611146,0.7865700334112385,10.782269839495797,5,red
11.960410177769646,0.7948106589488495,0.48230577502146754,4.953671135060764,0.09764575154941856,45.90510010562467,262.3985024085804,0.9991729303091764,3.0777254468968396,0.7468535744447191,11.73372437435821,4,red
9.085575906247561,0.5555090444551829,0.06369322551181478,4.9292638873668295,0.16889167598101934,24.822938805001222,98.92741718513122,0.999928729316777,2.8293625031595324,0.6381083766866784,8.672799690288906,4,red
8.617503499611034,0.7055355733608374,0.3158511676341884,0.5,0.08929685161534219,12.871167585387134,32.09296062166948,0.9973587245211087,3.071987096020106,1.1451158390658764,9.93104154691401,4,red
8.46940732064899,0.5184550976132614,0.4059224499338364,0.6692591800031458,0.09584696381695329,28.035220848569775,212.56604600305405,0.9960468192486923,2.9358511879594236,0.7267642598649383,10.198434778191139,4,red
7.6355129570981,0.08290889113403144,0.4852112181625007,11.457458443991118,0.06532052243960619,35.8270789063936,172.47059103350247,0.9968644376884541,3.1782375870594235,0.3440068698152845,8.468312575402308,4,white
5.909350020302858,0.11972491125011081,0.290902586101232,4.099710485554883,0.01966478989381897,36.94288732243435,216.36121959471384,0.9985538015210293,2.9759994424935754,0.3628499239332963,10.729274180737564,5,white
5.9072301189797045,0.8207676241044995,0.07837461002552049,2.9501457742883064,0.13246182982789925,6.084693690335366,28.036114076215934,0.9987607548051031,3.199996799457621,0.32819799778881936,8.113618162479316,3,red
7.669326332086224,0.27784790054173436,0.12323805370409821,3.588967609848188,0.04387151308273219,46.44252874086046,213.85786522746918,0.9977734778482988,2.936792638062665,0.27644401264246926,10.79816786159651,3,white
5.119018655873914,0.25383564470993014,0.3956700531680864,16.4220217572149,0.08177151512014078,20.346352714549614,80.16863927939299,0.9955201752806594,3.361830009372939,0.4826769205736604,10.289584302066972,5,white
7.183798323579983,0.36748468271196577,0.3579857472298017,6.004254322386747,0.009,85.94385979355643,214.93343373069106,0.9934745723030128,2.9486357408861132,0.3617917671466057,8.94142217008265,4,white
6.214264940351146,0.5345035523403605,0.14920270532954957,13.53868180111451,0.013939295082318212,34.83261262696813,186.9376063799969,1.00289856258224,3.1584918382893536,0.489672046017743,11.889779466791452,3,white
7.901201873262251,0.5923679256616388,0.42539903502475546,0.7148391538363176,0.09229491137128035,18.033672070364787,118.95290335675277,0.9957655512438885,3.115539168325448,0.625642782339783,11.606274501808258,4,red
5.8719837732140014,0.3318915042845646,0.22627661970890994,9.392784654991639,0.04942155082684044,37.17667545335532,123.87316929314376,0.99798494183021,3.0704678698134575,0.5460634003009958,11.02913282390714,3,white
8.147449319711715,0.6300088038806207,0.5023857827481117,2.7003758514066805,0.05801822268679365,10.61584810972126,82.34328633248596,0.9987835262200189,3.1619470922353488,0.41016357130509273,9.778827410602261,4,red
8.761684023232135,0.5011760967980048,0.19153041379274754,5.06647009522215,0.1231264601345053,20.109507591606697,150.19236239446585,0.9993874956779811,3.1505924885933703,0.7587947446914745,10.136271342759445,5,red
7.80412062535143,0.34589733826428704,0.176589124729911,6.577496473347517,0.19688653599769748,9.220824082452499,61.63564311894845,1.0005191963003817,2.9675654752987657,0.5138296699660578,10.669170469107879,3,red
8.39473235089078,0.5422139918949326,0.18582163598558837,2.6016199924421577,0.10389818934533984,10.55018607939719,74.6294610778681,1.0008545483424987,3.3263230444775505,0.4144079408138404,11.161458374015083,4,red
11.439282893281032,0.6418829401740892,0.3315708353620965,2.3597667588025306,0.08575526947042504,9.463690778833353,47.959850591698604,0.9983846801600079,3.0783116870766944,0.6059903657186427,9.08264314844269,3,red
8.855776535399077,0.5828404277899933,0.2130614368787105,1.542006194858159,0.08789683650564908,11.335702088906636,44.31184050020995,0.9976678457969274,3.086383672577558,0.5986265120076113,10.266864621466837,3,red
9.568631062246276,0.3271818555962351,0.05528682558233203,8.16875609620205,0.08072493022443598,10.865807758965111,30.03561586236908,1.0011475992189933,2.8712106022882486,0.6463081448137551,9.547701010039434,5,red
6.44473889767234,0.11764129143651617,0.1855857090450662,11.116647911578983,0.018403176685994973,12.723329867497206,65.88897536308832,0.9999360508462206,3.0067140886155768,0.7038453123182088,8.721566781826787,5,white
8.19344553463561,0.5855899422678135,0.09592353605856394,1.9655764619677563,0.05179327681738971,14.968995046576927,52.33541970463421,1.0013502083046886,2.9470438664683134,0.38413861144120626,9.381999227091036,5,red
5.395056437719955,0.18922500494438932,0.3710879219995019,4.160701278203807,0.039802856942639145,43.631583712907776,145.7785028581229,0.9982704142206318,3.2593675185698463,0.4447838611993678,10.108727613057576,5,white
